# Z_MID	BIN1	BIN2	BIN3	BIN4	BIN5	BIN6	BIN7	BIN8	BIN9	BIN10
6.556557e-01	1.090197e-05	5.304209e-03	1.413499e-01	4.333120e-01	1.532037e-01	3.569579e-03	1.231263e-06	2.477596e-13	0.000000e+00	0.000000e+00
6.606607e-01	8.811458e-06	4.564697e-03	1.302056e-01	4.301846e-01	1.658039e-01	4.329956e-03	1.756337e-06	4.488683e-13	0.000000e+00	0.000000e+00
6.656657e-01	7.114951e-06	3.921543e-03	1.196575e-01	4.258328e-01	1.787524e-01	5.223789e-03	2.486652e-06	8.047899e-13	0.000000e+00	0.000000e+00
6.706707e-01	5.739700e-06	3.363334e-03	1.097088e-01	4.203109e-01	1.919871e-01	6.268543e-03	3.494820e-06	1.428660e-12	0.000000e+00	0.000000e+00
6.756757e-01	4.626059e-06	2.879820e-03	1.003572e-01	4.136817e-01	2.054400e-01	7.482877e-03	4.876280e-06	2.511193e-12	0.000000e+00	0.000000e+00
6.806807e-01	3.725195e-06	2.461825e-03	9.159586e-02	4.060156e-01	2.190384e-01	8.886550e-03	6.755494e-06	4.371189e-12	0.000000e+00	0.000000e+00
6.856857e-01	2.997188e-06	2.101161e-03	8.341384e-02	3.973891e-01	2.327054e-01	1.050029e-02	9.293517e-06	7.536201e-12	0.000000e+00	0.000000e+00
6.906907e-01	2.409444e-06	1.790547e-03	7.579658e-02	3.878839e-01	2.463604e-01	1.234563e-02	1.269716e-05	1.287059e-11	0.000000e+00	0.000000e+00
6.956957e-01	1.935390e-06	1.523526e-03	6.872658e-02	3.775859e-01	2.599205e-01	1.444471e-02	1.722999e-05	2.177735e-11	0.000000e+00	0.000000e+00
7.007007e-01	1.553385e-06	1.294389e-03	6.218385e-02	3.665836e-01	2.733012e-01	1.682002e-02	2.322537e-05	3.651142e-11	0.000000e+00	0.000000e+00
7.057057e-01	1.245831e-06	1.098107e-03	5.614647e-02	3.549675e-01	2.864170e-01	1.949419e-02	3.110186e-05	6.066364e-11	0.000000e+00	0.000000e+00
7.107107e-01	9.984323e-07	9.302540e-04	5.059099e-02	3.428287e-01	2.991831e-01	2.248964e-02	4.138111e-05	9.989972e-11	0.000000e+00	0.000000e+00
7.157157e-01	7.995905e-07	7.869530e-04	4.549293e-02	3.302579e-01	3.115156e-01	2.582826e-02	5.470857e-05	1.630771e-10	0.000000e+00	0.000000e+00
7.207207e-01	6.399055e-07	6.648123e-04	4.082707e-02	3.173445e-01	3.233330e-01	2.953112e-02	7.187710e-05	2.639192e-10	0.000000e+00	0.000000e+00
7.257257e-01	5.117675e-07	5.608733e-04	3.656790e-02	3.041757e-01	3.345568e-01	3.361806e-02	9.385376e-05	4.235006e-10	0.000000e+00	0.000000e+00
7.307307e-01	4.090230e-07	4.725614e-04	3.268983e-02	2.908357e-01	3.451127e-01	3.810731e-02	1.218097e-04	6.739017e-10	0.000000e+00	0.000000e+00
7.357357e-01	3.267007e-07	3.976415e-04	2.916755e-02	2.774051e-01	3.549310e-01	4.301516e-02	1.571535e-04	1.063537e-09	0.000000e+00	0.000000e+00
7.407407e-01	2.607887e-07	3.341775e-04	2.597616e-02	2.639599e-01	3.639478e-01	4.835556e-02	2.015673e-04	1.664850e-09	0.000000e+00	0.000000e+00
7.457457e-01	2.080524e-07	2.804958e-04	2.309144e-02	2.505717e-01	3.721053e-01	5.413974e-02	2.570461e-04	2.585330e-09	0.000000e+00	0.000000e+00
7.507508e-01	1.658863e-07	2.351533e-04	2.048997e-02	2.373066e-01	3.793528e-01	6.037589e-02	3.259402e-04	3.983152e-09	0.000000e+00	0.000000e+00
7.557558e-01	1.321937e-07	1.969076e-04	1.814925e-02	2.242251e-01	3.856467e-01	6.706881e-02	4.109990e-04	6.089171e-09	0.000000e+00	0.000000e+00
7.607608e-01	1.052887e-07	1.646919e-04	1.604782e-02	2.113824e-01	3.909513e-01	7.421962e-02	5.154174e-04	9.237608e-09	0.000000e+00	0.000000e+00
7.657658e-01	8.381695e-08	1.375913e-04	1.416532e-02	1.988273e-01	3.952388e-01	8.182554e-02	6.428827e-04	1.390849e-08	0.000000e+00	0.000000e+00
7.707708e-01	6.669127e-08	1.148233e-04	1.248252e-02	1.866030e-01	3.984897e-01	8.987961e-02	7.976224e-04	2.078584e-08	0.000000e+00	0.000000e+00
7.757758e-01	5.303971e-08	9.571948e-05	1.098135e-02	1.747470e-01	4.006927e-01	9.837056e-02	9.844497e-04	3.083685e-08	0.000000e+00	0.000000e+00
