# LSST Y10 lens curves; original Fisher._makeLensPZ convention
# Reference: https://arxiv.org/abs/2507.01374 Figure 3
# Source: fisherA2Z/data/nzdist.txt, dneff column
# Original 40-point parent integration; dense Gaussian evaluation and normalization
# Raw n_i(z), NOT unit-integral PDFs and NOT galaxies/arcmin^2/z
# Z_MID	BIN1	BIN2	BIN3	BIN4	BIN5	BIN6	BIN7	BIN8	BIN9	BIN10
1.552000000000e+00	5.325901922450e-262	3.066518981330e-191	2.879819621859e-139	9.734223170765e-101	4.934659541547e-72	1.193644700909e-50	7.589286976400e-35	4.413538148222e-23	1.209924418388e-14	1.188787150205e-08
1.553000000000e+00	2.109307828150e-262	1.473179639264e-191	1.608155622543e-139	6.122744375325e-101	3.414236582428e-72	8.921285322556e-51	6.041617298460e-35	3.701073464728e-23	1.059397624036e-14	1.079161760860e-08
1.554000000000e+00	8.347913353093e-263	7.072956467873e-192	8.975555738972e-140	3.849373960478e-101	2.361308786345e-72	6.665338608337e-51	4.807999955776e-35	3.102713130020e-23	9.273526624297e-15	9.794101549814e-09
1.555000000000e+00	3.301467826059e-263	3.393762832115e-192	5.006856113245e-140	2.418985289207e-101	1.632430535546e-72	4.978052100910e-51	3.825028760544e-35	2.600331027827e-23	8.115513926841e-15	8.886653887009e-09
1.556000000000e+00	1.304750206488e-263	1.627410896788e-192	2.791511113633e-140	1.519411808525e-101	1.128078680846e-72	3.716542394289e-51	3.042033285284e-35	2.178656436478e-23	7.100228201889e-15	8.061345548207e-09
1.557000000000e+00	5.152747338018e-264	7.799166228559e-193	1.555550444803e-140	9.539308945981e-102	7.792320889502e-73	2.773710799283e-51	2.418534156160e-35	1.824828090809e-23	6.210316910658e-15	7.310926500027e-09
1.558000000000e+00	2.033487416709e-264	3.735376314941e-193	8.663618605919e-141	5.986286227967e-102	5.380430432635e-73	2.069310667345e-51	1.922204082825e-35	1.528017269763e-23	5.430507198909e-15	6.628769330462e-09
1.559000000000e+00	8.019278557872e-265	1.787951653545e-193	4.822642166375e-141	3.754889744693e-102	3.713555914299e-73	1.543237075717e-51	1.527234662384e-35	1.279109323315e-23	4.747360374349e-15	6.008817364015e-09
1.560000000000e+00	3.160241543375e-265	8.552880584037e-194	2.683127068083e-141	2.354160384589e-102	2.562038604413e-73	1.150487841489e-51	1.213028643325e-35	1.070434660573e-23	4.149054913283e-15	5.445536958601e-09
1.561000000000e+00	1.244504366358e-265	4.088879125723e-194	1.491996931245e-141	1.475278631825e-102	1.766868085774e-73	8.573809919240e-52	9.631531435846e-36	8.955415872171e-24	3.625194736693e-15	4.933873659599e-09
1.562000000000e+00	4.897379284375e-266	1.953580729890e-194	8.292110999112e-142	9.240834747786e-103	1.217994531275e-73	6.387164500614e-52	7.645020311953e-36	7.490045408594e-24	3.166639861791e-15	4.469211910556e-09
1.563000000000e+00	1.925848960155e-266	9.328110453279e-195	4.606093736668e-142	5.785587986908e-103	8.392846986743e-74	4.756470251142e-52	6.066258984484e-36	6.262622581251e-24	2.765356860703e-15	4.047338042521e-09
1.564000000000e+00	7.567838845559e-267	4.451344674533e-195	2.557236676356e-142	3.620620019718e-103	5.780907595418e-74	3.540820418723e-52	4.811962766026e-36	5.234812435025e-24	2.414286847591e-15	3.664406284775e-09
1.565000000000e+00	2.971752903096e-267	2.122872905535e-195	1.418990751889e-142	2.264735778545e-103	3.980205583365e-74	2.634907963483e-52	3.815773394872e-36	4.374406195293e-24	2.107228973133e-15	3.316907559124e-09
1.566000000000e+00	1.166123867472e-267	1.011793747326e-195	7.869709355233e-143	1.415960964693e-103	2.739288263312e-74	1.960060297973e-52	3.024836463998e-36	3.654350397359e-24	1.838737634246e-15	3.001640837845e-09
1.567000000000e+00	4.572648741468e-268	4.819424876019e-196	4.362227480182e-143	8.848795684253e-104	1.884485169164e-74	1.457524442675e-52	2.397067317606e-36	3.051928560962e-24	1.604031810546e-15	2.715686862081e-09
1.568000000000e+00	1.791769611787e-268	2.294212625262e-196	2.416731557647e-143	5.527340269881e-104	1.295896945253e-74	1.083439572643e-52	1.898967658396e-36	2.548071653439e-24	1.398915119821e-15	2.456384032939e-09
1.569000000000e+00	7.015968984865e-269	1.091458789186e-196	1.338193773293e-143	3.451019248855e-104	8.907810374058e-75	8.050743212215e-53	1.503882524114e-36	2.126777250989e-24	1.219705345467e-15	2.221306301864e-09
1.570000000000e+00	2.745265312564e-269	5.189389230123e-197	7.405938207897e-144	2.153662812952e-104	6.120603068072e-75	5.980117093532e-53	1.190609281341e-36	1.774620413112e-24	1.063172331452e-15	2.008242900207e-09
1.571000000000e+00	1.073426105767e-269	2.465814354984e-197	4.096487663718e-144	1.343405690845e-104	4.203782355120e-75	4.440438237882e-53	9.422879157688e-37	1.480341915270e-24	9.264832669848e-16	1.815179760193e-09
1.572000000000e+00	4.194219470542e-270	1.170953727872e-197	2.264715780904e-144	8.375983345727e-105	2.886084120522e-75	3.295978823698e-53	7.455160302896e-37	1.234501711434e-24	8.071544954310e-16	1.640282490914e-09
1.573000000000e+00	1.637650866200e-270	5.557178121531e-198	1.251371469506e-144	5.219916712304e-105	1.980617001420e-75	2.445599993081e-53	5.896432856736e-37	1.029187382609e-24	7.030090816916e-16	1.481880783579e-09
1.574000000000e+00	6.389732171080e-271	2.635749468213e-198	6.910815198146e-145	3.251550391380e-105	1.358672468262e-75	1.813964857479e-53	4.662090885268e-37	8.577689217897e-25	6.121394606478e-16	1.338454130002e-09
1.575000000000e+00	2.491352378878e-271	1.249364508632e-198	3.814545486687e-145	2.024494267063e-105	9.316478852900e-76	1.344976655726e-53	3.684945936058e-37	7.146925543075e-25	5.328745676653e-16	1.208618747406e-09
1.576000000000e+00	9.706861458525e-272	5.918469694957e-199	2.104392785154e-145	1.259916491409e-105	6.385745190917e-76	9.968803988779e-54	2.911659006471e-37	5.953074327350e-25	4.637509216035e-16	1.091115610977e-09
1.577000000000e+00	3.779320053455e-272	2.801979273677e-199	1.160329404578e-145	7.837293604754e-106	4.375161840057e-76	7.386076473298e-54	2.299899772820e-37	4.957200092669e-25	4.034871923271e-16	9.847995033810e-10
1.578000000000e+00	1.470414175891e-272	1.325731683065e-199	6.394495407697e-146	4.872923798604e-106	2.996397423911e-76	5.470499414056e-54	1.816085602260e-37	4.126717028840e-25	3.509618392362e-16	8.886289976085e-10
1.579000000000e+00	5.716850805479e-273	6.268759074076e-200	3.522100542977e-146	3.028393255115e-106	2.051291888072e-76	4.050257031465e-54	1.433582619986e-37	3.434361665230e-25	3.051934556060e-16	8.016572961530e-10
1.580000000000e+00	2.221085128478e-273	2.962393521364e-200	1.938954895897e-146	1.881196089928e-106	1.403712816392e-76	2.997647944640e-54	1.131274885259e-37	2.857330403925e-25	2.653234962635e-16	7.230238556431e-10
1.581000000000e+00	8.623125730846e-274	1.399069039890e-200	1.066851940992e-146	1.168032727263e-106	9.601781587724e-77	2.217793471762e-54	8.924267324553e-38	2.376555679855e-25	2.306011039484e-16	6.519467317114e-10
1.582000000000e+00	3.345456605965e-274	6.603448113304e-201	5.866932404697e-147	7.248949972911e-107	6.565202640381e-77	1.640227194434e-54	7.037785125696e-38	1.976098651960e-25	2.003697831642e-16	5.877155841062e-10
1.583000000000e+00	1.296991864463e-274	3.114853460508e-201	3.224693967947e-147	4.496704413744e-107	4.487115031031e-77	1.212632903681e-54	5.548280915937e-38	1.642639821093e-25	1.740556999177e-16	5.296852868736e-10
1.584000000000e+00	5.024701549574e-275	1.468384179684e-201	1.771480653280e-147	2.788128113726e-107	3.065554389994e-77	8.961838664107e-55	4.372601377923e-38	1.365051915054e-25	1.511574119088e-16	4.772700928859e-10
1.585000000000e+00	1.945245677210e-275	6.917943333738e-202	9.726460107758e-148	1.727946363358e-107	2.093503077629e-77	6.620752102021e-55	3.444929507873e-38	1.134041863930e-25	1.312368568608e-16	4.299383061019e-10
1.586000000000e+00	7.525403913364e-276	3.257238282727e-202	5.337571355303e-148	1.070402060596e-107	1.429094462707e-77	4.889449509338e-55	2.713187443747e-38	9.418507815031e-26	1.139114471114e-16	3.872074187256e-10
1.587000000000e+00	2.909218491198e-276	1.532700458396e-202	2.927541537259e-148	6.627698783880e-108	9.751491000665e-78	3.609566416433e-55	2.136182063969e-38	7.820026317039e-26	9.884713664190e-17	3.486396739250e-10
1.588000000000e+00	1.123864704178e-276	7.207759227430e-203	1.604844378640e-148	4.101830737485e-108	6.651259115925e-78	2.663744350635e-55	1.681340741581e-38	6.490937442242e-26	8.575234265715e-17	3.138380179859e-10
1.589000000000e+00	4.338532880741e-277	3.387493580680e-203	8.792923054818e-149	2.537417057251e-108	4.534813857130e-78	1.965044903122e-55	1.322915838294e-38	5.386165940199e-26	7.437261790558e-17	2.824424087423e-10
1.590000000000e+00	1.673643374966e-277	1.591079637363e-203	4.815086661542e-149	1.568935615401e-108	3.090564544383e-78	1.449088296516e-55	1.040561376966e-38	4.468123121450e-26	6.448598234561e-17	2.541264498517e-10
1.591000000000e+00	6.451699343826e-278	7.468623745787e-204	2.635393260001e-149	9.696556569917e-109	2.105420881453e-78	1.068217409745e-55	8.182051234415e-39	3.705472812561e-26	5.589883372428e-17	2.285943230019e-10
1.592000000000e+00	2.485286649259e-278	3.503680299376e-204	1.441641387026e-149	5.990031361198e-109	1.433714867693e-78	7.871670152739e-56	6.431550648877e-39	3.072099143806e-26	4.844236629799e-17	2.055779924436e-10
1.593000000000e+00	9.566873279629e-279	1.642644515316e-204	7.882056437590e-150	3.698620767103e-109	9.759091882672e-79	5.798511944274e-56	5.053918105611e-39	2.546243422959e-26	4.196943544770e-17	1.848346583774e-10
1.594000000000e+00	3.680058516437e-279	7.696582542110e-205	4.307173106577e-150	2.282704307983e-109	6.640163605642e-79	4.269811056811e-56	3.970084159385e-39	2.109782617905e-26	3.635181345258e-17	1.661444376789e-10
1.595000000000e+00	1.414590039485e-279	3.604022564356e-205	2.352423995303e-150	1.408181582799e-109	4.516176515744e-79	3.142991393323e-56	3.117670638289e-39	1.747626399342e-26	3.147778830599e-17	1.493082522473e-10
1.596000000000e+00	5.433724755097e-280	1.686600784832e-205	1.284131095336e-150	8.682940170508e-110	3.070335197001e-79	2.312704571477e-56	2.447483424793e-39	1.447213415697e-26	2.725006328939e-17	1.341459069187e-10
1.597000000000e+00	2.085719221761e-280	7.888098433944e-206	7.006056127918e-151	5.351482431860e-110	2.086524215476e-79	1.701138050280e-56	1.920738724782e-39	1.198090597591e-26	2.358392015524e-17	1.204943404063e-10
1.598000000000e+00	8.000280607689e-281	3.686952745654e-206	3.820395719261e-151	3.296708489664e-110	1.417371913357e-79	1.250838936295e-56	1.506870158477e-39	9.915619133470e-27	2.040561329186e-17	1.082060341284e-10
1.599000000000e+00	3.066519740991e-281	1.722257354997e-206	2.082157487658e-151	2.029953716151e-110	9.624251662337e-80	9.194024509873e-57	1.181795627997e-39	8.203951996878e-27	1.765096622294e-17	9.714756506740e-11
1.600000000000e+00	1.174566142809e-281	8.040142599193e-207	1.134199073315e-151	1.249369421447e-110	6.532401562174e-80	6.755420005475e-57	9.265480201169e-40	6.785775401295e-27	1.526414529597e-17	8.719828998220e-11
1.601000000000e+00	4.495731435394e-282	3.751152163122e-207	6.174979056795e-152	7.685900460394e-111	4.432018170693e-80	4.961825502502e-57	7.261937260470e-40	5.611112140914e-27	1.319658849415e-17	7.824914937968e-11
1.602000000000e+00	1.719548420305e-282	1.749044414905e-207	3.360099806478e-152	4.726044275371e-111	3.005750621554e-80	3.643116430300e-57	5.689787664285e-40	4.638435399901e-27	1.140607001483e-17	7.020158064094e-11
1.603000000000e+00	6.572334030792e-283	8.150274224647e-208	1.827424125148e-152	2.904691161373e-111	2.037638388128e-80	2.673911616903e-57	4.456548456225e-40	3.833250256539e-27	9.855883638965e-18	6.296653061087e-11
1.604000000000e+00	2.510244443743e-283	3.795585957528e-208	9.933379282037e-153	1.784437278420e-111	1.380778567570e-80	1.961839515510e-57	3.489475981267e-40	3.166911529394e-27	8.514130007980e-18	5.646355879327e-11
1.605000000000e+00	9.580839602687e-284	1.766528578700e-208	5.396661401017e-153	1.095725474420e-111	9.352844540384e-81	1.438872593385e-57	2.731371669224e-40	2.615638888133e-27	7.353094763713e-18	5.062002305968e-11
1.606000000000e+00	3.654115688474e-284	8.216705681490e-209	2.930379112701e-153	6.725140729916e-112	6.332659675461e-81	1.054929983269e-57	2.137274943356e-40	2.159696562023e-27	6.348706121206e-18	4.537034048147e-11
1.607000000000e+00	1.392682712426e-284	3.819530839294e-209	1.590350821940e-153	4.125723719251e-112	4.285991818012e-81	7.731564163191e-58	1.671856487808e-40	1.782710346478e-27	5.480061862231e-18	4.065531653722e-11
1.608000000000e+00	5.304118825703e-285	1.774424549767e-209	8.626458811541e-154	2.529869119846e-112	2.899607945550e-81	5.664394932362e-58	1.307364241606e-40	1.471099100554e-27	4.729016981854e-18	3.642153653622e-11
1.609000000000e+00	2.018670671215e-285	8.238350796180e-210	4.676733861077e-154	1.550583338470e-112	1.960875316616e-81	4.148414270867e-58	1.022005460588e-40	1.213601687477e-27	4.079824312408e-18	3.262081363762e-11
1.610000000000e+00	7.677306340037e-286	3.822594675185e-210	2.534097072387e-154	9.499293778396e-113	1.325511296345e-81	3.037058423512e-58	7.986726950286e-41	1.000883454779e-27	3.518821407272e-18	2.920968833813e-11
1.611000000000e+00	2.917718811420e-286	1.772602865396e-210	1.372379827938e-154	5.816834024683e-113	8.956527049707e-82	2.222627104480e-58	6.239409137472e-41	8.252089801774e-28	3.034157807017e-18	2.614897475236e-11
1.612000000000e+00	1.108075031750e-286	8.214854395236e-211	7.428410452873e-155	3.560255548229e-113	6.049487803772e-82	1.626007328782e-58	4.872783309149e-41	6.801700075066e-28	2.615557547094e-18	2.340334942283e-11
1.613000000000e+00	4.205194338139e-287	3.804727171759e-211	4.018721836970e-155	2.178084973181e-113	4.084325295955e-82	1.189106694452e-58	3.804256049777e-41	5.604593340769e-28	2.254112411797e-18	2.094097877422e-11
1.614000000000e+00	1.594755620202e-287	1.761093428132e-211	2.172953780751e-155	1.331887713542e-113	2.756416226524e-82	8.692837923402e-59	2.969076500805e-41	4.616829455715e-28	1.942102004965e-18	1.873318167149e-11
1.615000000000e+00	6.043567541864e-288	8.146602000899e-212	1.174312053857e-155	8.140658817586e-114	1.859482205099e-82	6.352501458311e-59	2.316498600861e-41	3.802039763730e-28	1.672837203327e-18	1.675412385684e-11
1.616000000000e+00	2.288673215963e-288	3.766221248815e-212	6.342887906168e-156	4.973368521711e-114	1.253897424560e-82	4.640560054406e-59	1.806765143602e-41	3.130131433998e-28	1.440523992342e-18	1.498054132892e-11
1.617000000000e+00	8.660946633647e-289	1.740084689195e-212	3.424215130387e-156	3.036972615953e-114	8.451907768429e-83	3.388741600216e-59	1.408738460162e-41	2.576211947618e-28	1.240145064175e-18	1.339148999055e-11
1.618000000000e+00	3.275202119958e-289	8.034709307790e-213	1.847589711614e-156	1.853660764947e-114	5.694692038753e-83	2.473710905514e-59	1.098039709559e-41	2.119696598518e-28	1.067356889919e-18	1.196811913178e-11
1.619000000000e+00	1.237661890667e-289	3.707705050437e-213	9.963697097468e-157	1.130885892254e-114	3.835380817874e-83	1.805102493473e-59	8.555880846403e-42	1.743568091730e-28	9.184002689562e-19	1.069346653429e-11
1.620000000000e+00	4.673659828636e-290	1.709918515129e-213	5.370391973477e-157	6.896146229440e-115	2.582078822584e-83	1.316731488299e-59	6.664543637879e-42	1.433762506032e-28	7.900226127600e-19	9.552273183533e-12
1.621000000000e+00	1.763613230035e-290	7.880991841976e-214	2.893089983753e-157	4.203328035739e-115	1.737613790482e-83	9.601409870943e-60	5.189614650302e-42	1.178660209399e-28	6.794104428415e-19	8.530815757272e-12
1.622000000000e+00	6.650292776896e-291	3.630124898107e-214	1.557716377955e-157	2.560821185497e-115	1.168852657633e-83	6.998665395253e-60	4.039790212498e-42	9.686639169700e-29	5.841307769514e-19	7.616755226065e-12
1.623000000000e+00	2.505932398619e-291	1.671080933101e-214	8.382726915189e-158	1.559424562609e-115	7.859393577533e-84	5.099620805355e-60	3.143703083928e-42	7.958490813631e-29	5.020802475591e-19	6.799000052764e-12
1.624000000000e+00	9.436025483246e-292	7.687915955501e-215	4.508714525697e-158	9.491801208747e-116	5.282518925459e-84	3.714522308210e-60	2.445587671059e-42	6.536743037712e-29	4.314409450321e-19	6.067582616625e-12
1.625000000000e+00	3.550585927828e-292	3.534719832400e-215	2.423765760674e-158	5.774734800433e-116	3.549080423316e-84	2.704646375308e-60	1.901883708362e-42	5.367415345096e-29	3.706421075661e-19	5.413547613660e-12
1.626000000000e+00	1.335064101263e-292	1.624189104938e-215	1.302264020021e-158	3.511677312575e-116	2.383490222990e-84	1.968613426229e-60	1.478576117188e-42	4.405975630579e-29	3.183268930764e-19	4.828851299658e-12
1.627000000000e+00	5.016437172711e-293	7.458533004840e-216	6.993231821027e-159	2.134500722645e-116	1.600050404452e-84	1.432362122246e-60	1.149112165183e-42	3.615697382264e-29	2.733235670370e-19	4.306270546922e-12
1.628000000000e+00	1.883561500050e-293	3.422988700269e-216	3.753421144370e-159	1.296812408780e-116	1.073684560613e-84	1.041807898922e-60	8.927711849402e-43	2.966300573210e-29	2.346205264408e-19	3.839320780908e-12
1.629000000000e+00	7.067330490611e-294	1.569975017719e-216	2.013479235249e-159	7.875119556212e-117	7.201824058041e-85	7.574690576382e-61	6.933889453579e-43	2.432827595497e-29	2.013446552289e-19	3.422181949627e-12
1.630000000000e+00	2.649855335606e-294	7.196399167623e-217	1.079536925322e-159	4.780092502514e-117	4.828709309767e-85	5.505345514896e-61	5.383598570172e-43	1.994713871500e-29	1.727425721033e-19	3.049631757436e-12
1.631000000000e+00	9.928419013864e-295	3.296651009367e-217	5.784933039789e-160	2.900110817125e-117	3.236252289879e-85	3.999877556292e-61	4.178567590582e-43	1.635019659866e-29	1.481643887841e-19	2.716985466546e-12
1.632000000000e+00	3.717313582918e-295	1.509266492983e-217	3.098344172335e-160	1.758701088371e-117	2.168085650286e-85	2.905034178444e-61	3.242210445645e-43	1.339795291359e-29	1.270496465908e-19	2.420041634753e-12
1.633000000000e+00	1.390815326719e-295	6.905483840531e-218	1.658561075524e-160	1.066028016127e-117	1.451888463235e-85	2.109105132532e-61	2.514860945319e-43	1.097556818225e-29	1.089151426184e-19	2.155033217110e-12
1.634000000000e+00	5.199970809097e-296	3.157602976998e-218	8.873680069531e-161	6.458688683763e-118	9.718804110300e-86	1.530691405024e-61	1.950050054680e-43	8.988530029359e-30	9.334439458567e-20	1.918583513123e-12
1.635000000000e+00	1.942779497961e-296	1.442966202364e-218	4.745112925425e-161	3.911282921010e-118	6.503021024020e-86	1.110502374481e-61	1.511598834961e-43	7.359078441085e-30	7.997852634535e-20	1.707666489923e-12
1.636000000000e+00	7.253327485938e-297	6.590069911135e-219	2.536061761215e-161	2.367517831109e-118	4.349509086722e-86	8.053668921794e-62	1.171349090378e-43	6.023255521191e-30	6.850838469845e-20	1.519571056291e-12
1.637000000000e+00	2.706089953938e-297	3.007870340791e-219	1.354701423161e-161	1.432406993014e-118	2.907957680370e-86	5.838623699789e-62	9.073924209634e-44	4.928471386027e-30	5.866772308985e-20	1.351868902738e-12
1.638000000000e+00	1.008877276295e-297	1.372029431285e-219	7.232656440225e-162	8.662410360130e-119	1.943384239716e-86	4.231259218595e-62	7.026886796287e-44	4.031496511196e-30	5.022730945481e-20	1.202385559415e-12
1.639000000000e+00	3.758595762206e-298	6.254649394815e-220	3.859424708359e-162	5.236127599951e-119	1.298231151356e-86	3.065287480864e-62	5.439885684748e-44	3.296806319185e-30	4.298983435226e-20	1.069174356856e-12
1.640000000000e+00	1.399278198626e-298	2.849559566069e-220	2.058343240359e-162	3.163594677811e-119	8.668982584108e-87	2.219807035787e-62	4.209936996564e-44	2.695216622214e-30	3.678551192462e-20	9.504930046469e-13
1.641000000000e+00	5.205634643662e-299	1.297441352580e-220	1.097194217076e-162	1.910515643385e-119	5.786380520093e-87	1.606947426742e-62	3.257020006867e-44	2.202759158773e-30	3.146828048257e-20	8.447825304583e-13
1.642000000000e+00	1.935238380868e-299	5.903817969755e-221	5.845473689841e-163	1.153239493888e-119	3.860722660030e-87	1.162868338999e-62	2.518977352448e-44	1.799755260778e-30	2.691252190269e-20	7.506483466098e-13
1.643000000000e+00	7.189296939949e-300	2.684809080344e-221	3.112622110219e-163	6.958050277934e-120	2.574856168048e-87	8.412050223062e-63	1.947543228237e-44	1.470052972402e-30	2.301022978939e-20	6.668432337879e-13
1.644000000000e+00	2.668883047401e-300	1.220194558887e-221	1.656546281197e-163	4.196186336296e-120	1.716564390316e-87	6.082968960294e-63	1.505251110312e-44	1.200398970238e-30	1.966856569956e-20	5.922520518682e-13
1.645000000000e+00	9.900652847211e-301	5.542171832557e-222	8.811528239883e-164	2.529420971231e-120	1.143905053641e-87	4.397155019133e-63	1.163027042585e-44	9.799216223196e-31	1.680775084362e-20	5.258780062031e-13
1.646000000000e+00	3.670196282379e-301	2.515742091583e-222	4.684566288481e-164	1.524005770998e-120	7.619783174370e-88	3.177388986352e-63	8.983171201374e-45	7.997056491072e-31	1.435924771986e-20	4.668303144114e-13
1.647000000000e+00	1.359583600695e-301	1.141267558228e-222	2.489189887147e-164	9.178067664074e-121	5.073620777006e-88	2.295151868766e-63	6.936310834994e-45	6.524422607634e-31	1.226419225063e-20	4.143131338012e-13
1.648000000000e+00	5.032846819597e-302	5.174210045856e-223	1.321956470286e-164	5.524780723291e-121	3.376884043642e-88	1.657276234760e-63	5.354099327820e-45	5.321414648116e-31	1.047204228993e-20	3.676156232140e-13
1.649000000000e+00	1.861712760952e-302	2.344422410327e-223	7.016923948462e-165	3.324129872805e-121	2.246658420637e-88	1.196246858614e-63	4.131457671619e-45	4.338955683123e-31	8.939412969062e-21	3.261030254360e-13
1.650000000000e+00	6.881812047253e-303	1.061604865083e-223	3.722604277495e-165	1.999125540517e-121	1.494103567321e-88	8.631557159049e-64	3.186978973003e-45	3.536848235355e-31	7.629073332212e-21	2.892086674985e-13
1.651000000000e+00	2.542050109288e-303	4.804245176331e-224	1.973865072730e-165	1.201714493544e-121	9.932237881921e-89	6.225868223361e-64	2.457616393666e-45	2.882177556834e-31	6.509082167698e-21	2.564267862960e-13
1.652000000000e+00	9.383321040906e-304	2.172814506160e-224	1.046064684486e-165	7.220406982149e-122	6.599883621330e-89	4.489036435232e-64	1.894558410181e-45	2.348000235246e-31	5.552043933044e-21	2.273060960810e-13
1.653000000000e+00	3.461148334379e-304	9.820992242325e-225	5.540769789636e-166	4.336318794428e-122	4.383774413082e-89	3.235554871591e-64	1.460027076913e-45	1.912267468670e-31	4.734468263927e-21	2.014440226529e-13
1.654000000000e+00	1.275777731469e-304	4.436324550882e-225	2.933270806531e-166	2.603034206275e-122	2.910602328600e-89	2.331239221904e-64	1.124793576578e-45	1.556941283845e-31	4.036218801404e-21	1.784815365107e-13
1.655000000000e+00	4.699168205732e-305	2.002748798345e-225	1.552046402088e-166	1.561844147170e-122	1.931702769623e-89	1.679064370208e-64	8.662510055391e-46	1.267269343463e-31	3.440039014574e-21	1.580985239763e-13
1.656000000000e+00	1.729649607335e-305	9.035763925640e-226	8.207818241342e-167	9.366873620644e-123	1.281505538691e-89	1.208899738222e-64	6.669199097093e-46	1.031190065093e-31	2.931144377160e-21	1.400096413736e-13
1.657000000000e+00	6.361894205733e-306	4.074163918641e-226	4.338316650126e-167	5.615013101051e-123	8.498131119857e-90	8.700729239578e-65	5.132897837773e-46	8.388447836489e-32	2.496871710976e-21	1.239606028358e-13
1.658000000000e+00	2.338330645009e-306	1.835892922023e-226	2.291845052580e-167	3.364387680755e-123	5.633121554479e-90	6.259843232762e-65	3.949213062641e-46	6.821778171384e-32	2.126377767288e-21	1.097248572671e-13
1.659000000000e+00	8.588485134260e-307	8.267827812673e-227	1.210095776161e-167	2.014932218321e-123	3.732480718809e-90	4.502085030763e-65	3.037508598687e-46	5.546086957852e-32	1.810380204788e-21	9.710061444838e-14
1.660000000000e+00	3.152233524877e-307	3.721094726777e-227	6.385938407199e-168	1.206185199855e-123	2.472115616733e-90	3.236729172931e-65	2.335519372263e-46	4.507636149182e-32	1.540935063075e-21	8.590818430931e-14
1.661000000000e+00	1.156142502684e-307	1.673729439338e-227	3.368218009095e-168	7.217166030515e-124	1.636676091653e-90	2.326170072226e-65	1.795181808285e-46	3.662554773560e-32	1.311245643025e-21	7.598759701596e-14
1.662000000000e+00	4.237361528497e-308	7.523761338941e-228	1.775604142491e-168	4.316368796804e-124	1.083127178606e-90	1.671163718999e-65	1.379406950701e-46	2.975037883444e-32	1.115498407244e-21	6.719647480022e-14
1.663000000000e+00	1.551925394556e-308	3.380025629021e-228	9.355405005552e-169	2.580296060491e-124	7.165045025804e-91	1.200159496650e-65	1.059583991380e-46	2.415872271226e-32	9.487221199914e-22	5.940812940453e-14
1.664000000000e+00	5.679856041047e-309	1.517540192970e-228	4.926625210183e-169	1.541770320954e-124	4.737848280010e-91	8.615914215636e-66	8.136495209446e-47	1.961230031197e-32	8.066669692213e-22	5.250986167255e-14
1.665000000000e+00	2.077279740817e-309	6.809192909398e-229	2.593026434514e-169	9.208077590465e-125	3.131598883547e-91	6.183098988184e-66	6.245948006846e-47	1.591681604837e-32	6.857008651397e-22	4.640144220914e-14
1.666000000000e+00	7.591783439527e-310	3.053418275749e-229	1.364064326697e-169	5.496894553557e-125	2.069063716704e-91	4.435611138133e-66	4.793120673406e-47	1.291388624036e-32	5.827204993787e-22	4.099375418612e-14
1.667000000000e+00	2.772578204856e-310	1.368397240604e-229	7.171883829389e-170	3.279933124403e-125	1.366483384582e-91	3.180849814542e-66	3.677031651213e-47	1.047443997555e-32	4.950750851167e-22	3.620758130932e-14
1.668000000000e+00	1.011847276763e-310	6.128769746029e-230	3.768791649058e-170	1.956193081592e-125	9.021060611659e-92	2.280212361810e-66	2.819910859944e-47	8.493325436612e-33	4.205009883952e-22	3.197252570611e-14
1.669000000000e+00	3.690092882223e-311	2.743276908790e-230	1.979436159007e-170	1.166158535467e-125	5.952968730250e-92	1.633991753142e-66	2.161884056434e-47	6.884902822592e-33	3.570657108367e-22	2.822604206137e-14
1.670000000000e+00	1.344778622874e-311	1.227160073974e-230	1.039085675153e-170	6.948684912291e-126	3.926741902293e-92	1.170487708952e-66	1.656869960090e-47	5.579444490312e-33	3.031198993910e-22	2.491257574081e-14
1.671000000000e+00	4.897285962706e-312	5.486154230619e-231	5.451696919253e-171	4.138536499102e-126	2.589130062513e-92	8.381587588374e-67	1.269414503942e-47	4.520195351750e-33	2.572562443527e-22	2.198279390842e-14
1.672000000000e+00	1.782178909344e-312	2.451150823662e-231	2.858791864931e-171	2.463712956075e-126	1.706467937978e-92	5.999680875985e-67	9.722489772244e-48	3.660973155302e-33	2.182742867691e-22	1.939289978478e-14
1.673000000000e+00	6.480944523223e-313	1.094478624267e-231	1.498317524916e-171	1.465995279762e-126	1.124255843468e-92	4.293114254067e-67	7.444071580078e-48	2.964210089296e-33	1.851502940328e-22	1.710402121689e-14
1.674000000000e+00	2.355138632159e-313	4.884046157340e-232	7.848662757546e-172	8.719150690509e-127	7.403804272504e-93	3.070854045366e-67	5.697739544423e-48	2.399355029632e-33	1.570114809704e-22	1.508166564991e-14
1.675000000000e+00	8.552356919524e-314	2.178148382472e-232	4.109206494881e-172	5.183402597566e-127	4.873797264570e-93	2.195777531881e-67	4.359670349317e-48	1.941570412312e-33	1.331139557372e-22	1.329523441719e-14
1.676000000000e+00	3.103461243815e-314	9.708013932293e-233	2.150258885038e-172	3.080029297062e-127	3.207027954838e-93	1.569494981101e-67	3.334753351597e-48	1.570669723670e-33	1.128238575818e-22	1.171759000643e-14
